nat,0.245686539012,0.138711384529,0.241294360673,0.0,0.00757214215531,0.168183488716,0.158852789343,0.0396992955719
RBPmats,0.144706470889,0.368563774299,0.0,0.0,0.0,0.272742403255,0.145497810983,0.0684895405739
aggr_both,0.0,0.0,0.0,0.0,0.0,0.61361721731,0.38638278269,0.0
aggr_exon,0.0,0.0,0.0,0.0,0.0,0.564130530907,0.193757444914,0.24211202418
aggr_intron,0.256302275439,0.388713546758,0.257618626917,0.0273935816736,0.0296697050256,0.0,0.0,0.0403022641867
clst_Ke2011_ESE,0.405525398209,0.0748559454989,0.0,0.0394063350246,0.0,0.250159014596,0.16802159774,0.0620317089312
clst_Ke2011_ESS,0.363849674171,0.0,0.144557603677,0.0408326575981,0.0200067417728,0.216628496347,0.144991774396,0.0691330520377
clst_Vlkr07_AICS,0.345825757962,0.125731860873,0.0,0.0,0.0297892595476,0.327945232808,0.150182335232,0.0205255535767
csplice_a,0.348648525511,0.122162420882,0.485725572228,0.0,0.0,0.0,0.0,0.0434634813795
csplice_d,0.0820943026154,0.00330015866719,0.220785876137,0.0,0.0376330112766,0.323508797478,0.247478963729,0.0851988900968
no_spl_a,0.52865855944,0.0,0.0,0.0,0.0559719494467,0.175557586775,0.219263177163,0.0205487271758
no_spl_d,0.282503735438,0.104101607689,0.0,0.0,0.0247814564293,0.350002734675,0.225941879902,0.0126685858677
p_aggr_intr,0.699644781188,0.0,0.300355218812,0.0,0.0,0.0,0.0,0.0
p_weak_spl,0.100926506074,0.27081848963,0.425245877352,0.0249180226527,0.00128516441193,0.0813519840654,0.0605395300671,0.0349144257473
rmv_Ke2011_ESE,0.00536334150786,0.0,0.0,0.331042533786,0.524505592592,0.0648469599107,0.0742415722034,0.0
rmv_Ke2011_ESS,0.0630677095556,0.0,0.165716213663,0.0145738051705,0.0132924106679,0.394415968351,0.295016866379,0.0539170262132
rmv_Vlkr07_AICS,0.0972821483984,0.0727390961185,0.394192723264,0.0343117959479,0.0,0.2300157003,0.14004841607,0.0314101199014
rmv_me_splice_acceptor,0.0,0.0,0.0,0.0,0.0077020112988,0.406286473696,0.376768791584,0.209242723421
rmv_me_splice_donor,0.19142081097,0.0242021459968,0.243566272382,0.0381132342469,0.0338103265624,0.286192476715,0.159553354463,0.0231413786632
rnd_exon_1nt,0.0670546364158,0.34143886704,0.0,0.0,0.0,0.360330034559,0.19251509318,0.0386613688057
rnd_exon_2nt,0.202638198403,0.0888651911225,0.0,0.0207916476258,0.000469150386062,0.433090182597,0.241400088388,0.0127455414781
rnd_exon_3nt,0.279814795072,0.0589526919756,0.036266934059,0.0321045541508,0.00686856505643,0.321560422204,0.233331995284,0.0311000421978
rnd_exon_5nt,0.250796283742,0.0,0.461343571926,0.0,0.0223963674119,0.166274491497,0.099189285424,0.0
rnd_intron_1nt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rnd_intron_2nt,0.00547344603525,0.478566070469,0.0,0.0,0.0181212286592,0.279419104962,0.111123003517,0.107297146357
rnd_intron_3nt,0.0846278226266,0.0,0.295036479463,0.0315068191718,0.0981833762086,0.164219857145,0.147516306158,0.178909339227
rnd_intron_5nt,0.358713105509,0.061008224178,0.502978575917,0.0,0.0773000943957,0.0,0.0,0.0
same_splice_a,0.463248271112,0.493826096326,0.0,0.0,0.0,0.0,0.0,0.0429256325616
same_splice_d,0.454107727851,0.247818622154,0.0,0.0,0.00775301376961,0.153366333616,0.131103515888,0.00585078672217
variation,0.0106245151569,0.704717193442,0.0,0.149892329522,0.0,0.0,0.0,0.134765961879
weak_spl_a,0.321487730037,0.152803513736,0.223782657607,0.0,0.00192645522599,0.17783825195,0.122161391444,0.0
weak_spl_d,0.549532740903,0.0,0.167497953339,0.232586828104,0.0503824776541,0.0,0.0,0.0
