nat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rmv_me_splice_acceptor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rnd_intron_5nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clst_Vlkr07_AICS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clst_Ke2011_ESE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_aggr_intr,0.0,0.0,0.0,0.416613675961,0.0,0.405937445428,0.177448878611,0.0
cnsrv_1nt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
variation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rnd_intron_3nt,0.0,0.0,0.0,0.595921675912,0.152683927965,0.0,0.0,0.251394396123
cnsrv_3nt,0.0,0.0,0.413520178457,0.0,0.122473283427,0.0,0.0,0.464006538116
aggr_both,0.608170960007,0.187305013359,0.131905305327,0.0,0.0582900224043,0.0,0.00301740207446,0.0113112968279
same_splice_a,0.0,0.0,0.572237224576,0.427762775424,0.0,0.0,0.0,0.0
rmv_Vlkr07_AICS,0.0,0.0,0.0,0.0,0.0,0.640193038636,0.359806961364,0.0
csplice_a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rnd_exon_5nt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aggr_intron,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RBPmats,0.0,0.0,0.0,0.0,0.0,0.560206457935,0.439793542065,0.0
