nat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RBPmats,0.0,0.0,0.0,0.0,0.0,0.09987292642,0.0,0.90012707358
aggr_both,0.901594797514,0.0,0.0,0.0,0.0984052024863,0.0,0.0,0.0
aggr_exon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggr_intron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clst_Ke2011_ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clst_Ke2011_ESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clst_Vlkr07_AICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clst_Vlkr07_DICS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cnsrv_1nt,0.0,0.0,0.0,0.242609267079,0.271243962096,0.0,0.0,0.486146770825
csplice_d,0.0,0.0,0.508977586806,0.0,0.0,0.0,0.0,0.491022413194
p_aggr_intr,0.75671874125,0.0,0.11767774858,0.00272344564367,0.0471957730034,0.0,0.0,0.0756842915223
p_weak_spl,0.0,0.0,0.398802504099,0.0,0.0,0.247295247172,0.353902248729,0.0
rmv_Ke2011_ESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rmv_me_splice_donor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rnd_exon_1nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rnd_exon_2nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rnd_exon_3nt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rnd_intron_1nt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rnd_intron_2nt,0.0,0.0,0.0671160846825,0.0264058344175,0.0,0.0,0.0,0.9064780809
rnd_intron_5nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
same_splice_a,0.0,0.0,0.0,0.0,0.0584309816611,0.322905008401,0.221811250943,0.396852758994
same_splice_d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
variation,0.0,0.0,0.0,0.0,0.208185015785,0.0,0.0,0.791814984215
weak_spl_a,0.0,0.0,0.874363266551,0.125636733449,0.0,0.0,0.0,0.0
weak_spl_d,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
